18	1	期待很高，所以大失所望，屏幕有些位置触点失效，应该属于品控问题，玩游戏发热量很大，续航不太理想，拍照糙点多，拍视频亮度过于刺眼，120刷新确实很顺滑，插帧技术很吸引但是不完善，画面动作稍快就感觉视频不流畅！
19	1	垃圾，面部识别晚上用不了
20	1	耗电严重，玩吃鸡没有90帧
21	1	待机时间：太费电了
22	1	马达翻车我人傻了 换货还要好几天太难受了
23	1	屏幕音效：屏幕真心翻车，第一次好失望啊。
24	1	什么破售后  5天前换货  告诉我有现货就发货  我***才知道售后还要抢购才能给我换货  是不是售后一天抢不到货  我就一天不能换货
25	1	屏幕音效：请问这震动反馈是什么鬼，买到次货了?
26	1	冲着屏幕来的，结果发现是个垃圾堆里捡出来的，一分是给物流的
27	1	打游戏不跟手，失灵，特别烫，不知道品控是怎么做的
28	1	屏幕音效：说好的最好屏幕 到手发现是大绿屏 屏实力不焦虑？你们不是不将究 是不讲究吧 第一批购买的目前换货中效率太慢  看处理结果怎么样了 如果满意在改评价吧
29	1	发热比较严重，平时浏览网页都有发热玩游戏卡顿不流畅。开高频和120HZ电池耗电很快。
30	1	垃圾，后台客服根本没人，只有个机器自动回复。这个售后，果断退货。.
31	1	最好的屏幕就这？上黑条，下白框，大绿屏？低亮度指纹模块明显色差。
32	1	今天满怀心喜的拿到手机刚下载个游戏上线一玩就有点卡，然后我又退出从进直接卡死了，一星，是给快递速度的
33	1	拍照效果：流弊，后摄像头坏的，第一张后摄像头，第二张前置，首发?，笑死人了
34	1	屏幕不错，打游戏手机发烫严重，经常460，拍照也比较垃圾，不值这个价！
35	1	买完我后悔了，这配置跟假的一样，玩游戏严重卡顿，发热也很严重，本来就是买来玩游戏的，结果这让我很失望
36	1	瀑布屏让手势交互前所未有的糟糕，屏幕素质再好，也抵挡不过交互侧划的灾难性体验，这次对一加非常失望，申请退货退款了
37	1	垃圾，误触极其严重，我报着很高的希望买的顶配，我从一加5就开始支持一加结果失望呀！为啥非要把这种反人类的设计一用再用？屏幕整体泛黄，所以模式都泛黄
38	1	太差了这个手机，说不完的问题，12+256的机器会频繁的卡死机，光线暗的时候，屏幕边缘发绿现象特别严重，续航更别说了，烂的一批，根本对不起6000的价格，从一加五使到一加8，最差的一款机器，再见了一加，再也不会买了，买上申请退货
39	1	5G+120HZ+2K+插针+others一起开，续航尿崩，崩的不要不要的，这样的状态，看视频1分钟可以掉1%,太可怕了。
40	1	这品控说实话挺失望的，首发抢的顶配，用了后发现暗光黑夜模式下绿屏严重，状态栏黑影，哎，已经申请换货了，希望新的不会有这个问题吧，再吐槽下，换货貌似还要好几天，也太慢了点。。。。
41	1	我以前没有用过一加手机，也是听朋友介绍，自己网上查了查，口碑相当的好，所以买了一加8Pro可今天收到货太让我失望了，这都什么啊，这屏幕都什么啊，就这质量你们也敢卖5999，你们咋不去抢啊！
42	1	屏幕翻车，前摄低亮度有条类似屏的横纹，指纹模块大白斑 ，一加老用户本来期待满满，结果最好的屏幕居然有这样的瑕疵，客服居然还说是正常现象真是无语了，为什么别家的挖空屏没有而一加顶级的屏幕居然有这样像烧屏的横纹，我也是无语了，这次对一加新品无爱，唯一好评的是京东的快递真的不错，而一加的手机就呵呵了！
43	1	都是吹出来的，今天收到的货，开箱验货手机上面都是灰尘，音量键下方有划伤，摄像头贴合处根本就不对称，凸出那么多，申请质量问题退货跟客服沟通说今天下午取件退货，结果被取消了，退货页面让我重新填写，特意给快递小哥打了个电话说，他说他在来取货的路上订单被取消了，我就想知道谁取消掉的，我压根就不知道被取消了的，麻烦客服尽快安排给我处理，本来不想给差评的，没办法六千的东西结果让我很失望。
44	1	先不说其它的   彩盒破损我已经接受不了   说明在送到我的手中之前遭受过强烈撞击   拿到手的时候体验非常不好
45	1	续航血崩，没开2k只开个120hz待机2小时耗电16％，如果开了2k怕是待机一天都不行，信号差用流量玩王者经常460卡死，没开2k玩王者都发热严重开了2k怕是可以烤肉，屏幕经常突然一下变黄不知道什么原因，指纹解锁速度不想宣传这么快，每次解锁那个圈都要弹几下才打开，有时候还不识别。
46	1	6000元，买来一个瑕疵品，谁受得了，客服跟机器人一样，辣鸡（功能没得说，不是一加手机不好，是京东自营店辣鸡）
47	1	我不太拍照和拍摄,买回来以后是当主力机用的,装了日常软件,设置好后发现录像卡顿,而且任何分辨率都会卡,点开始录像的第一秒,基本上是卡1-3下,后续也很不连贯,60f的感觉中间少了几针的样子,两只手同时拿8p和xsmax,我的天.....是说我不该这么比较么?那单独录像总要至少流畅吧????,以为是安卓的应用或者性能问题,直接重置了手机,恢复到初始状态,过了设置页面后,任何事情都不做,直接点开相机,依然.....找官网客服,最后就是告诉你,我们会改进,这真的是认真的么?这不是问题么?不说拍照效果,视频效果,至少流畅啊....这不是问题么?结果来官网看看,客服对所有差评用户的回答就是:不是我们的问题,是你设置问题,你拍照不好,你换专业模式啊,............反正都是客户问题.
48	1	恕我直言，一加8pro顶配的真的不值这个价格，客服答非所问，都是复制粘贴的废话，货到了还没有短信，包装也很不安全，发布会都是吹的，根本就没说的那么好，手感不好，还很容量易粘指纹。玩个游戏烫的一批，应用打开多了还卡，一加老用户了，这次的手机真的不值这个价，与描述的根本不符合。老是卡顿。打不开应用。像素也差的一批。
49	1	我这才是一加8pro大型翻车现场，还没开机呢，外壳就翻车了。后盖边缘3里面喷漆不均匀，像用了一年别磨掉漆的既视感。理论后盖出厂质检都应该不合格啊，要到了组装厂组装到了机器上。这个究竟是哪里代工的，品控做的真的是让人无力吐槽，京东售后也差一笔，换货要7到15天。我的天，我真的是太倒霉了。等了两月太失望了
50	1	号称120赫兹，和平精英居然连90帧都打不开，为什么？ 视频高帧率插帧，居然也不支持高分模式，为什么？ 不是一直宣传高分高刷同时支持的一款手机吗？怎么支持？只是桌面和界面操作支持吗？其他APP呢，消费者的高分高刷体验呢？
51	1	外形外观：满意 屏幕音效：屏幕满意，音效一般 拍照效果：一般 运行速度：满意 待机时间：一般 其他特色：没有送type-c耳机转换线，导致我找了一天的实体店，买了小米的线，回来发现不兼容被我直接丢垃圾桶了，然后出去找了京东实体店，告知没有原装线。接着上网找了官网没货，京东没货，天猫没货，请问哪里有货？回头我如果买个其他牌子的转换线是不是又要告诉我：亲，&rdquo;如果不是原装线我们没办法确认呢，建议您购买一加原装线呢。&rdquo;请问原装线去哪买？请问什么时候能买到？我为了买一加8pro，把刚刚买了不到一个月的小米10卖了才凑够钱买一加8pro，结果就因为买不到一条可以用的原装的转换线，导致我浪费了一堆时间和精力，官方就不能配个耳机？要么至少配一根转换线啊！你这产品本身对其他转换线不兼容！为什么还不配？5999的手机配一条转换线很难吗？小米10都有配！你不配至少要有货啊！各大平台都没货，去哪都卖不到原装！如果我不是去实体店试了下type-c的耳机可以用，我还以为是接口坏了！我真的很喜欢这台手机，我不想退货！但是这种小问题导致我折腾了一天！我很愤怒！非常愤怒！这是逼着我去买type-c接口的耳机？逼着我去买蓝牙耳机？我为什么要因为一条转换线去重新买耳机？哎，只能等官方上架了&hellip;
52	1	问题： 1、打开相机，立马会有噪音和电流声，不知道你们的有没有，客服说正常，用了防抖可能会有，可以理解，但拍照是真的烂，前置摄像头可以把你的一边的脸拍肿，滤镜边缘模糊，图片修饰过重，缺乏立体感 2、暗光下前置摄像头那里有一条黑条，绿屏 3、网络差，高帧下玩不了，经常460 体验极差
53	1	为了屏幕和玩游戏才买这个手机，不知道一加120hz屏幕吹的这么厉害，以为一加系统软件优化的好，我对高刷新率极其敏感，对于用惯144hz的红魔5g来说我以为换到120hz会没多大感觉，但是实际打脸了，这块120hz屏幕实际体验根本没有到120hz，如果你是从60hz换到120hz，那么你能明显感觉流畅，但是我对比手里的红魔5g，滑动列表，切换任务和红魔5g开90hz一样，和红魔的144hz完全是2个级别，当然我说的是刷新率，显示色彩一加当然要好很多，我也是第一次用挖孔屏，玩游戏各种游戏不适配，以前刘海屏水滴屏都没有这个问题，不知道是一加的问题还是啥，你显示什么颜色不好，顶部偏偏显示一大条白色，和游戏画面形成了强烈鲜明的对比，别说我是水军，第一次买一加就让我失望
54	1	让我来如实描述一波，也给还在犹豫的朋友一些建议,主要问题: 1.屏幕顶部有一条与摄像头平行的黑影，如图所示 2.屏幕灰阶不均，中上部发绿，底部发红发黑，如图所示 3.性价比并不高，都卖6000了，品控还有这么多问题，这个价格真不如买＊＊ 4.虽然在国外很火，但毕竟小厂，售后电话一直占线打不通，还是＊＊稳点 5.手感一般，摄像头火疖子十分割手，应该是目前最割手的了，这点也无法忍，况且摄像头都这么突出了，HDR视频只支持4k30fps，而s20支持4k60fps HDR摄制 6.屏幕确实不如s20，虽然支持2k＋120hz同时开，但视角稍有移动，屏幕就会偏黄和偏红交替出现，这个问题s20没有;而且同为120hz，浏览B站却会掉帧，s20反而更顺畅，优化还不如s20; 7.手感也不如s20，s20仅重163g，不得不说，用回s20得心应手，如释重负 8.系统简陋，功能和细节处理都不如one ui到位 9.用电其实比s20更快，充电速度差不多，所以张老板哪来的勇气卖这么贵，4499差不多了
55	1	一星给物流吧。打开快递盒就纳闷，正常情况下新手机外盒不是有一个封条一样的东西证明盒子未被打开过吗？打开盒子手机竟然是开机状态，贴好膜了，而且全是指纹印子，点开WIFI看了下，保存了一个网络，还使用了流量，旧手机当新手机卖吗？太差劲了吧。
56	1	外形外观：第二次买，又是外观瑕疵，继续退货，不信的留~发你系统不给审批通过照片
57	1	年初在~上看见这个我还以为是实装了呢，结果是骗人的。oppo那么大公司就不能学学小米自己弄个推送系统吗?
58	1	屏幕翻车最低亮度发绿开了dc调光右下角有暗角暗黑模式~滑动字体发虚
59	1	网络差，系统卡，真怀疑自己买上假一加了
60	1	本来要拒收的，快递员没联系我放前台就签收了，退回去还扣我八块钱运费，垃圾
61	1	一分给配送也算是一加老用户了昨天拿到手机鼓捣了一会今天发现手机发热屏幕发热特别严重只要开2k和120hz屏幕就特别烫后台只开了一个~。以申请退货
62	1	屏幕音效：这是#？又开始7pro当年的首发大面积品控问题？这就是【屏幕机皇】？？？？用5天退货，拜拜。
63	1	整体购物体验较差！手机还可以，就是系统使用不习惯所以办理了退货，退货时和快递员确认了外观没有任何问题货物到达售后给我打电话说有划痕？？？？？而且售后客服态度非常恶劣，根本就不是解决问题的态度。。。没办法只好~投诉，客户专员很耐心的完成了核验，和物流沟通后，不是我这边的责任。。最后退款了！！！
64	1	门禁卡不好录入，原来的手机秒录入，试了无数遍都不行
65	1	充电器翻车？真是绝了，买这多次手机diy第一次充电器翻车，寄回去还要等一周？
66	1	外形外观：摄像头太凸出了，割手 屏幕音效：一般般 拍照效果：没感觉，不咋地 运行速度：就那样，没苹果快 待机时间：真辣鸡，真的是肉眼可见的掉电速度啊，菜 其他特色：没有
67	1	出厂膜歪的  双扬声器不如意  只有震动  屏幕好一点  相机也是垃圾
68	1	使用两天后就出现屏幕两边有括号的问题白白的，实在是无法忍受。果断退货了。第一批首发用户购买要小心了。用一加5一加6都不会出现这种情况。
69	1	最好的屏幕？刚刚上手就来评论了，侧边有绿边，不知道你们有没有这个情况
70	1	拿到手机的第一天续航直接崩了，这没什么，本来一加续航就不好一天两充三充都OK，手机发烫我也忍住了，毕竟屏幕#但是晚上戴着耳机给我朋友打电话的时候直接手机杂音巨大，砰砰砰的，一个手机电话都打不了?耳机手机都是全新的居然出现了这种问题，我真的受不了，给客服发信息是机器人上一加社区也找不到原因明天耳机手机全给你退了最后一次支持一加了，有多喜欢就有多失望。
71	1	划不来，不建议购买，简直就是交智商税，第一时间购买的，啥活动也没有，从一加六用过来，对一加简直失望透顶，完全不值这个价。同样的还不如华为
72	1	手机网速一般，使用4g网速还没有一加5的好!续航血崩，屏幕耗电占电池电量使用的70％以上，发热现象严重，购买需谨慎！ 外形外观：可以 运行速度：可以 待机时间：很短
73	1	外形外观：还凑合吧 屏幕音效：就是个那样 拍照效果：血崩，打开晃动手机有机械音 运行速度：没试过，865都差不多 待机时间：一般般，够用吧 其他特色：一加买单8 p时第一次血崩。心态要稳住。
74	1	待机时间：不耐用 其他特色：散热不好  用安兔兔电池温度51 外形外观：完美 运行速度：很快 屏幕音效：音质可以 拍照效果：还可以  有些功能不会用
75	1	屏幕很好，运行也很快，相机也不错。但是耗电有点快，充满100%电从晚上11点到早上5点掉到96%（只是挂了个~）不知道是机器有问题还是属于正常现象，等客服上班问问吧，
76	1	音质好差，屏幕太刺眼，看了10分钟，眼睛流眼泪，还有系统真的不适合中国人。我服了这个系统，唯一手感做工可以
77	1	没有玩游戏?这个天气，还没看视频！手机热乎乎的夏天该咋办！还有这个是不是卡死的看视频！总之手机发热厉害，求大神指点下该不该留着用
78	1	待机时间：感觉没有什么优化，一般般，感觉不值这个价， 外形外观：感觉没有想象中好，还可以。 屏幕音效：开启最好的可以 运行速度：能达到865处理器的性能 拍照效果：这个只能说还可以，没有30或者50变焦真的不值这个价。 其他特色：性价比不高。
79	1	有一说一 其他一般，喜欢玩游戏的尤其是王者荣耀的注意下，这个手机各种断触，打游戏恨不得砸了这个手机，那种感觉，你们可以试试就知道了，反正我是炸了，10次点技能里2次断接触，打团直接炸了 本人浙江省4程咬金，说的都是实话，不怕心态炸的就买吧
80	1	手机到了，都不想搬砖了，手机还在快递盒里。 快递真是快，上午10点0分08秒抢到，下午4点54收到，东哥实乃第一快男！ 买一**就是冲着简洁原生的操作系统去的。 上个手机是iphonex，上上个手机是一加3T，一加系统我觉得比广告ui好多了，比emui好多了，给你装那么多华为音乐视频，小米音乐等等，你还不是用网易 爱奇艺等等等。。。 大嘴不厚道，雷布斯老耍我，还是虎哥实在。 never mind 不讲究 兄弟们评论见，等下班了写个详细的评价?
81	1	价格：差评 8+128，比小米10pro贵了四百块！你除了屏幕哪里比它好 屏幕：中评 屏幕目前世界第一，但是屏幕不仅仅是一个观感，你系统不做边缘误触？？（图6）学学人家小米10pro边缘误触都可以调范围！！ 音质：中评 请参考哔哩哔哩up主-小白评测，小米10pro秒杀你，但是依旧比垃圾p40单扬声器好  摄像：差评 ，清晰度不用说比不过人家6400万和一亿像素还比人家贵，然后这件衣服是非常浅的红色你直接拍成个大红（图5）  观感：好评 正面观感，下巴小，机身偏长，可能米10pro的曲率更大，个人感觉更喜欢小米（因人而异），背面喜欢一加。  emmc： 中评作为本机重要的卖点，我目前真没用出来，关于网上评测有好有坏，只能说不要为emmc买没必要。  散热：差评，为了轻薄牺牲了散热  马达震感安卓第一，专业模式拍照下支持光焦分离你发布会不说？学学人家小米怎么吹的。充电实测达不到30w，人家小米10pro50瓦还比你便宜！充电头比上一代20瓦更大，很贴心的给你做了人体工程学设计方便插拔。  总结：如果不注重2k+120hz，去买小米10pro全方面的体验更好不偏科。不差评没人看。
82	1	提前说好了，没买到的沙币不要喷我，事实说话，这手机我不太喜欢，我是和平精英重度游戏玩家，首先我是奔着120hz可以玩和平精英来的，结果只能开极限，连个90hz都没开放，那我要这么高帧率干什么？我是看过测评的，说开120hz玩吃鸡会比不开要耗双倍的电，然后我就以为真能开120hz，可能我也是被那种测评误导了，平常60hz就够了，120hz的体验也不是那么重要，然后手感也就那样，没有说的真#爽那种，然后把各种支持120hz的游戏都玩了一遍，我只能说也就这样，完全没有体会到120hz和60hz任何区别，甚至有点不跟手，这是最骚的，不跟手啊，玩游戏不跟手就跟拿小刀跟别人AK打一样，然后桌面APP都糊了你敢信，就像得了近视去看一个东西，我旧手机是荣耀play，每个桌面APP图标都很清楚，我还做了对比，明显感受得到，肯定~说我吹毛求呲了，但体验就是这样，我说的是实话，毕竟要6000块钱，连2000价位的手机都做的比他好，然后说和平精英游戏里的画质，不知道是不是GPUturbo加成的原因还是什么，荣耀play比8pro的画质更加清晰，看人更清楚，最后说句，说我是水军的可以少敲键盘先体验再BB
83	1	屏幕音效：这是#？又开始7pro当年的首发大面积品控问题？这就是【屏幕机皇】？？？？用5天退货，拜拜。
84	1	外形外观：一般，中规中矩 屏幕音效：还可以，算不错了 拍照效果：还行，可圈可点 运行速度：非常快，唯一优势了 其他特色：一般吧，系统简洁，没用过的用不惯，手机整体不错，性价比不高，但比华为性价比好多了，准备退货了
85	1	待机时间：感觉没有什么优化，一般般，感觉不值这个价， 外形外观：感觉没有想象中好，还可以。 屏幕音效：开启最好的可以 运行速度：能达到865处理器的性能 拍照效果：这个只能说还可以，没有30或者50变焦真的不值这个价。 其他特色：性价比不高。
86	1	手机打电话 对方听不清楚   视频也一样
87	1	标签写着&ldquo;请在打开前确认封签完好&rdquo;，结果看了一下，这样的封签算完好吗？
88	1	屏幕音效：屏幕辣眼睛 运行速度：挺快
89	1	你们擅自帮我换颜色，你们真的是乱来。
90	1	反正不晓得咋个运营的嘛
91	1	手机收到用了好一段时间，蛮不错的，很好
92	1	运行速度：慢 屏幕音效：不好 拍照效果：马赛克 外形外观：乐色
93	1	还好还好一般般一般般吧
94	1	外形外观：脏污 跟在地下蹭了一样
95	1	贴好看上去有层油的一样  字体模糊
96	1	祝你们明天就倒闭，fw手机
97	1	外形外观：规中矩  屏幕音效：屏幕有点糊， 拍照效果：★★★ 待机时间：★★★ 运行速度：★★
98	1	买了个一千的手机还让我自己取真是的
99	1	刚开始用还行，最近看快手视频老花屏
100	1	外形外观：还行 拍照效果：不错
101	1	手机还可以，不过还没有实体店便宜
102	1	特意用两天才来评价，电池不好，别的还行，
103	1	屏幕花了，没注意。。。。算我倒霉
104	1	运行速度：勉强 外形外观：还行 待机时间：没注意
105	1	手机是不错！没有任何礼包！原装耳机都没有！！
106	1	手机还可以，不过刚收货就赠耳机，恶心人啊
107	1	其他特色：刚买几天就送耳机   没保障
108	1	运行速度：1 拍照效果：1
109	1	外形外观：笨重，没有带耳机！！！！！！
110	1	摄像头歪的 拍照跟五年前的手机差不多
111	1	外形外观：辣鸡手机，卡卡卡。
112	1	跳水冠军应该赞还是吐槽呢。
113	1	运行速度：快 拍照效果：模糊
114	1	个人热点无法使用，希望店家帮忙解决！
115	1	外形外观：0 运行速度：0 屏幕音效：0 待机时间：0 其他特色：0      拍照效果：0
116	1	京东自营发圆通我就呵呵了
117	1	拍照效果：差像素 待机时间：长 运行速度：慢
118	1	拍照效果：烂， 运行速度：和蜗牛一样
119	1	手机拿回来磕破了角
120	1	给我用过的机器！
121	1	手机可以，包装烂完了，盒子直露出来
122	1	外形外观：3 屏幕音效：4 拍照效果：5 运行速度：5 待机时间：3 其他特色：2
123	1	京东，看你几时完，手机没毛病，买了保险，扣钱痛快，维权笑谈
124	1	手机挺好的，就是刚买，第二天就降价了一百多，这点非常令人生气
125	1	看视频会卡频
126	1	还凑合
127	1	赠的卡被取消
128	1	还不错
129	1	外形外观：领300元优惠券是骗人滴。
130	1	我2020/2/24收到的货，但是三包却是2019/11/27就被激活了的，我气啊。小伙伴们收货后一定要在&ldquo;服务&rdquo;APP里看看电子三包时间
131	1	失望
132	1	卡
133	1	手机还不错，包装真的差评手机盒都变成黑色了
134	1	手机不错。但京东**的就是说送的流量卡，始终没收到，信息也查不到了，这事做的不地道，不要了。
135	1	这次买的用了几天比较卡
136	1	手机没问题，主要让人等到烦躁
137	1	拍照不清楚，手机重
138	1	还可以吧，就是用了今天后电量不好用了
139	1	送货挺快，快递服务也挺好，少发一件商品，一直不发货，客服也不认真处理少货问题
140	1	拍照模糊，人脸泛黄。
141	1	外形外观：一般般
142	1	外形外观：在本价位上不错 屏幕音效：还好 拍照效果：在同4800上不行 运行速度：不错 待机时间：可以
143	1	摄像头歪的 拍照零分
144	1	运行速度： 差 待机时间：一般 其他特色：， 拍照效果：，。 屏幕音效：一般 外形外观：一般
145	1	我想问一下我的耳机去那了。
146	1	拍照效果：像素不是很清楚 外形外观：手机很重
147	1	2月19号收到手机2月2号就激活了
148	1	手机还没使用，但是买的时候首页宣传海报说有送耳机，结果没收到，客服说是先到先得，赠完为止&hellip;&hellip;&hellip;&hellip;&hellip;
149	1	拍照效果：拍照后置发黄发暗，客服看到回复我一下
150	1	其他特色：为啥耳机到现在还没到，摆设品？？？
151	1	商家无缘无故扣积分
152	1	这个手机啥都好&hellip;就是没有nfc&hellip;差评&hellip;&hellip;&hellip;
153	1	未收到货已签收
154	1	给个一星别骄傲
155	1	辣鸡手机被拆过耳机都被拿走了这是人干的事情吗
156	1	电池效率一收到才93，好像用了好久一样
157	1	手机还行，物流不行，快递小哥粗心大意
158	1	配货贼快，客服贼好！
159	1	态度决定我的评价，手机超值
160	1	其他特色：手机真是666。全网通联通读不出来。只支持移动电信，联通仅支持紧急呼叫。下面是图
161	1	看着这气泡很不喜欢
162	1	4月8日那一天页面上描述购机反100 现在又不算  真能行
163	1	辣鸡手机，双卡不能双待，
164	1	好卡，比荣耀7x还卡，
165	1	他们的保修服务是外包服务  玩的真⑥
166	1	手机还行就那样吧但是为毛没耳机
167	1	运行速度：机运存的 6G的还没有4G的快，手机有很大的问题。
168	1	其他特色：不行
169	1	物流很快！手机一般！很重
170	1	手机还行，一星给京东，有赠品不保价套路
171	1	第一天就卡卡卡
172	1	没什么好礼送，手机还行
173	1	买亏了，现在买还送小音响的
174	1	手机不错！辣鸡客服！！！！半年都不回消息！
175	1	手机挺好，还送了蓝牙耳机，价值129，就是送的耳机蓝牙无法连接，问客服没人回。
176	1	运行速度：极慢。和苹果没法比。
177	1	运行速度：运行速度慢，断网，
178	1	屏幕音效：音质很杂，不清晰
179	1	运行速度：刚买的手机就会卡顿了呵呵
180	1	看评价还可以就是没用呢不知道怎么样，
181	1	运行速度：运行时常卡顿，处理器不给力
182	1	就是手机特别特别卡。哈哈哈哈哈。
183	1	单位用的手机，很快，感觉像二手机
184	1	什麼都沒有收到貨款 錢給你們收去了 好棒棒
185	1	前天750买的。刚收到货现在就成699元了。好恶心
186	1	取卡器生锈了，手机可能是旧手机
187	1	便宜 屏幕触摸感受不大好，感觉很油很滑
188	1	手机收到了，给家里老人买的，还没用，手机连个外套都没有
189	1	就很棒，刚收到货，开机就是这个样的??
190	1	给老人买的，老黑屏，老得重启
191	1	手机卡，运行很不流畅
192	1	手机充电时非常烫手，
193	1	运行速度：确实刚打开就卡，视频还延迟，剩下的都是给人家配送员的
194	1	运行速度：非常卡
195	1	外形外观：帅我一脸，
196	1	昨天749今天699，你们真会玩啊！
197	1	外形外观：看图片 客服说有什么问题吗？
198	1	运行速度：特别卡 有时候自己关机
199	1	手机特别卡，手机卡读不出
200	1	可以，随便用用还行
201	1	昨天749的付的款今天就699大家买的时候一定要擦亮眼睛。
202	1	用了2天就明显感觉到卡了，一分钱一分货，希望能撑个一年吧
203	1	运行速度：卡的很
204	1	运行速度：非常慢
205	1	差不多
206	1	运行速度：慢
207	1	卡卡卡
208	1	老年人用可以
209	1	比较卡
210	1	运行速度：慢
211	1	还可以吧
212	1	运行速度：慢
213	1	手机很卡
214	1	手机好卡
215	1	手机卡的要命
216	1	此赠品无
217	1	手机还好，
218	1	连最基本的wifi连接都有问题
219	1	外形外观：外观差！ 屏幕音效：一般 拍照效果：一般 运行速度：还行 待机时间：不错
220	1	外形外观：不错哦
221	1	价格跟过山车一样
222	1	因为快递，给你一星算多的了。
223	1	一下子买了两台，评价保持一致
224	1	机子运行卡顿无限重启
225	1	就是看不惯京东这个德行，必须给好评，才能多给京豆。和他们老板一样。
226	1	过一次买手机还有不带耳机的  真是笑人
227	1	京东商城购物值得信赖的品牌产品质量保证非常好，大家都关注吧购物好平台
228	1	运行速度：经常卡顿。还不如7a的顺畅。
229	1	运行速度等比较满意，不满意的是质量
230	1	运行速度：卡 刚买回来就会出现黑屏 卡顿的现象
231	1	别人打这个手机一直能听到他自己的回声
232	1	我回来用了这么几天，屏幕直接出现好多线，一直在闪，这么便宜，懒得修了，唉
233	1	稳稳的二手机，红米手机，华为充电器！玩的挺开呀！
234	1	辣椒手机
235	1	开个qq都卡
236	1	昨天749，今天699
237	1	辣鸡卡卡卡
238	1	运行速度：快
239	1	运行速度：卡
240	1	运行速度：特卡，卡卡卡
241	1	爱华为
242	1	待机时间：慢 运行速度：有些慢 外形外观：还好 屏幕音效：一般 其他特色：普通
243	1	外形外观：可以 屏幕音效：可以 拍照效果：一般 运行速度：一般 待机时间：一般 其他特色：就是爱自己开关机
244	1	第一次在京东买到假货！
245	1	第一天用就卡到黑屏   还没我那个用了三年的破手机好呢
246	1	一次失败的购物，本来买京东自营的商品就是因为信誉高，物流快，谁知道这次下单之后，五天才给发货，其他一点毛病没有，商品也很好。
247	1	第一次买小米 也是最后一次买小米
248	1	拍照不清晰，声音很小，外观不好看
249	1	辣鸡京东，*
250	1	京东就**会杀熟吗？
251	1	全家三个品牌手机：苹果、OPPO还有小米8a，小米8awifi信号一天不知道要断多少次，因为上班和宝宝视频给老人买的，谁知道小米手机这么差，以后绝对不会再买第二次这个品牌。
252	1	用起来贼卡
253	1	价格便宜，不错。希望耐用，以前小米的售后很差，不知道现在怎么样了，以前一个客服直接挂断电话！
254	1	手机还可以，非常满意，为什么不贴保护膜，不送手机壳 ，我想知道原因。
255	1	用了1小时。好卡。
256	1	辣鸡
257	1	外形外观：丑
258	1	客服低能。不推荐购买。机器也过时可以淘汰了。
259	1	她奶奶的，用几天，马上又跌价20，小米真会蒙人
260	1	手感不好！！！没耳机！！！！没钢化膜！！！还没在店里实惠！！！！！！！！！！！！！！！！！！！！！
261	1	没有耳机 没有内存卡 没有屏膜 没有说明书&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;
262	1	整个手机充满广告，生气就砸了。小米始终是辣鸡
263	1	好好的用保护套，一翻开就自动亮屏的功能，miuigei升级没了
264	1	用了一段时间才来评价，给老人买的，用着有点卡，运行没那么快，其他还算不错吧，价格在这呢
265	1	运行速度：设置可一个动态桌面够在用手机就感觉卡了。什么破玩意，京东物流很给力，物流小哥服务态度很好
266	1	电池无用耐好快无电
267	1	其他特色：耳机了，啥也不给带
